Domain,Temperature,MAE,RMSE,Pearson,Spearman,HelixContentError
1eakA01,413,0.096383517716851,0.1323152746347473,0.8459706554797263,0.9163657184561838,0.0579201539201538
1eakA01,450,0.1143221099887766,0.1397478663500402,0.7856406956935881,0.8484348086558721,0.1085610068943402
1eb6A00,320,0.0796862980083319,0.1422589653050089,0.9521333616386876,0.9453791289998454,0.0073120470239114
1eb6A00,348,0.089695143525652,0.1446409677958431,0.951438062435791,0.938933177093873,0.0236173029732352
1eb6A00,379,0.1644835438871702,0.2165445355029844,0.9219757914420944,0.9294539644162192,0.0762446817405431
1eb6A00,413,0.1813844661302288,0.2471834313922645,0.8841168287286572,0.9114738694776604,0.0924025566398447
1eb6A00,450,0.0857060924010076,0.1065294796737255,0.7883470048006456,0.826638017414927,0.0133143786533616
1eerA00,320,0.1092731518038326,0.1833010047139029,0.908107650437036,0.9234534581902284,0.0140542097919513
1eerA00,348,0.1377098697821589,0.1932633907609505,0.9020519431177032,0.9197236596625284,0.0444839965924303
1eerA00,379,0.1894359255202628,0.2381526417503645,0.8794836063739389,0.8816761777017583,0.1023439211391017
1eerA00,413,0.2200391870512352,0.2871692012806572,0.7884771286052917,0.838975913600504,0.1407078009005719
1eerA00,450,0.1604712068853284,0.2060957127049154,0.7720389390014001,0.7664948736555002,0.077939739224693
1epwA01,320,0.0834547530095475,0.1309794047046021,0.94865128430812,0.8109955088438574,0.0173277293482772
1epwA01,348,0.1021191365711913,0.1476108491644456,0.938531708200946,0.8183911514484293,0.0093835616438355
1epwA01,379,0.1234587444518951,0.176973660754745,0.8919814986235411,0.7647883445890888,0.002042900022352
1epwA01,413,0.1365815691158157,0.200370178477136,0.8485407140540246,0.6914619826001812,0.0134329597343295
1epwA01,450,0.1356548360315483,0.2082660523835268,0.7638667626609348,0.7375874013554351,0.0198038605230385
1eq6A00,320,0.0574200584835505,0.1119429458228971,0.9580947728947236,0.838446218991097,0.022970208509891
1eq6A00,348,0.0690602853936187,0.13268247734272,0.9420599193324088,0.8479698634734574,0.0020214312436534
1eq6A00,379,0.1168920955587622,0.1970441132199493,0.8748444335094985,0.8152970850354199,0.0204115226337448
1eq6A00,413,0.1328634493078937,0.2089124129871875,0.7972119530292339,0.7352335225437276,0.013633263855486
1eq6A00,450,0.1105435305435305,0.1564353724333836,0.7619558335819894,0.7349959993099399,0.0073321575543797
1escA00,320,0.1224653822998193,0.2193099315920382,0.8657535569970988,0.891268050953259,0.0146779048765803
1escA00,348,0.1332674647809521,0.2147073274670527,0.8730067502580168,0.8700549527504791,0.0163032288876256
1escA00,379,0.1763053949319158,0.2449622548787709,0.8716853011563743,0.8566953050933696,0.0557405722090766
1escA00,413,0.2262206502107164,0.3264675808689691,0.7315142336741243,0.7421068440260312,0.1145108368452739
1escA00,450,0.1712416484339436,0.2450521014415785,0.7354096432142607,0.7170855528453126,0.0699789650665922
1ezvC00,320,0.1825643447461629,0.2287547194956458,0.8572323884190338,0.8671533513861358,0.0771216056670601
1ezvC00,348,0.2159049305672682,0.2718757784365609,0.7873962371204832,0.8147190508754937,0.1030237251925563
1ezvC00,379,0.1748979627722374,0.2206040893350613,0.8216552652701788,0.8345032964435679,0.0848435529654098
1ffsB00,320,0.0691916221033868,0.156446537419922,0.928714516176128,0.8689923400938596,0.0312534165181223
1ffsB00,348,0.0642731729055258,0.1418778760989691,0.9366105162024236,0.8407735615872388,0.0291831550802138
1ffsB00,379,0.0792909982174688,0.150583708948257,0.9173492774963508,0.8198100479391465,0.0037853535353535
1ffsB00,413,0.1042495543672014,0.1501242870719709,0.8956637866513373,0.7657088241071524,0.0129304812834224
1ffsB00,450,0.101834703578401,0.1420426611474958,0.8242509005953119,0.8295984247933674,0.1012829374173912
1fgxA00,320,0.0649195632798574,0.123175245476911,0.9455000470418594,0.8162266148029917,0.0032643345216874
1fgxA00,348,0.0722876188354129,0.1197877223099388,0.9479037014131232,0.7961727980055789,0.004040812537136
1fgxA00,379,0.1059359774212715,0.1746419172512138,0.8940230665143549,0.7416520136312309,0.0162881016042781
1fgxA00,413,0.1339846256684492,0.201460889477379,0.8760965613737928,0.7036780312863147,0.0239450386215092
1fgxA00,450,0.1302204025549613,0.2099648862111248,0.7060871237349273,0.709324748215008,0.0129470811051693
1fohA03,320,0.0876226102446198,0.1416897854416876,0.9117129177506104,0.7854444336911665,0.0443115778426783
1fohA03,348,0.1038364867579288,0.1452201755193844,0.914835068289655,0.7526130412246531,0.0312770273752804
1fohA03,379,0.1198249798722432,0.1800827570410223,0.858158162121658,0.7651099706068577,0.00392772514502
1fohA03,413,0.1324184428012179,0.2137750190934526,0.5890768249266164,0.6437584694441065,0.0158199217050891
1fohA03,450,0.0910772937854277,0.1206544512482321,0.6043243854094101,0.7078091997287557,0.0340685736379516
1fwxA01,320,0.0709048731425605,0.1485832022676144,0.8149496623530198,0.6564924580428767,0.0054623321004477
1g86A00,320,0.0280851063829787,0.1183096070510226,,,0.0280851063829787
1g86A00,348,0.0243719464144996,0.0827000449489018,0.0877766112989218,0.3269103756542,0.0243719464144996
1g86A00,379,0.0204129235618597,0.0694374962639091,0.0632639925252043,0.2883512015931875,0.0204129235618597
1g86A00,413,0.0371760154738878,0.0652767752139608,0.3628563420660235,0.4293122064912544,0.0371760154738878
1g86A00,450,0.05634782475208,0.0769259318578483,0.4026854633519953,0.3561054844470838,0.056144883485309
1gccA00,320,0.0718922558922559,0.1244795823340871,0.9558346751207132,0.8591257024711427,0.0087561327561327
1gccA00,348,0.0743722943722943,0.1178105223046006,0.9475017022715556,0.8173609893305974,0.0270707070707071
1gccA00,379,0.0924474907808241,0.1455099152791759,0.893947444840805,0.8504316438654279,0.0355133878467212
1gccA00,413,0.0925690235690235,0.1311104892738451,0.8378730058833029,0.8720561513430624,0.0234835658168991
1gccA00,450,0.110814434488853,0.1435125229822302,0.688235160368827,0.8390629826174004,0.0960326856605926
1gjsA00,320,0.1593909423909424,0.2285754919870139,0.8116774670699833,0.701644962060444,0.0090207922159141
1gjsA00,348,0.1201538461538461,0.1495845486341508,0.9403552044719784,0.90212869805697,0.1001818181818181
1gjsA00,379,0.0955384615384615,0.1203191612842905,0.9257152583160791,0.9429586542796324,0.0815804195804195
1gjsA00,413,0.1104895104895105,0.1409710894510994,0.8234471358759694,0.8420856149319218,0.1041398601398601
1gjsA00,450,0.1176219114219114,0.137082632861085,0.7982311949730048,0.8107264705460012,0.1176219114219114
1gntA02,320,0.1293069985569985,0.164558311265019,0.9372438058453282,0.8603712818397106,0.0947329244829244
1gntA02,348,0.1904470899470899,0.2226541926365682,0.9158670368770035,0.8783718408798002,0.1469963924963925
1gntA02,379,0.1167755839463156,0.1477295247823075,0.8899682167088813,0.90920264368478,0.0559854292049414
1gntA02,413,0.0797821067821067,0.1003171777431175,0.9178310060756086,0.9087447937219376,0.0336560846560846
1gntA02,450,0.1441512690582457,0.1622352517445804,0.8751306067593188,0.9166292050348624,0.1441512690582458
1gqoB00,320,0.1266695627604718,0.1935732673987501,0.8887115765579061,0.9239741120232468,0.007169103623649
1gqoB00,348,0.1202328883237974,0.1804532053777617,0.8996462956188365,0.9325102095701812,0.0146141837960019
1gqoB00,379,0.144404464222646,0.2098641021869701,0.871843682151577,0.9143693110716012,0.0391625344352617
1gqoB00,413,0.1546938616938617,0.2126962864878817,0.8600201717697316,0.87348129796943,0.0441581549763367
1gqoB00,450,0.170250406159497,0.2307097380226842,0.7455156351484385,0.7751697240544365,0.0491000211909302
1gvhA01,320,0.1290305077805077,0.1711737664517227,0.8933563892586244,0.8297145853610296,0.053254641004641
1gvhA01,348,0.1221037825049453,0.1566484703618253,0.8917183761654469,0.8542060828081751,0.0073383346348461
1gvhA01,379,0.1570976658476658,0.2136187620173293,0.8022790974583413,0.7881211235658361,0.062017813267813
1gvhA01,413,0.1073726453726453,0.1325909543075789,0.8392035183599151,0.8372642554904642,0.0247027027027026
1gvhA01,450,0.0881664619164619,0.1084922468354699,0.7419404132084333,0.7017886753350986,0.043313882063882
1gwcA02,320,0.1409239916899491,0.2017109772671279,0.8876894239016032,0.863582398576759,0.0335707428898919
1gwcA02,348,0.1868318647467583,0.232019443076398,0.8530013464619536,0.8389966002848196,0.081258686152303
1gwcA02,379,0.2362937173149939,0.2931844540831042,0.8018306799299865,0.8021701482350817,0.1575297657425316
1gwcA02,413,0.225110967834372,0.2962909416664756,0.7009704143955776,0.7343112264698387,0.1315062683573322
1gwcA02,450,0.1330468248375225,0.2053874787543906,0.5241555864437151,0.6540128861430127,0.0555695816819023
1gyxA01,320,0.0916205808080808,0.1327962174324859,0.9007740916672436,0.8943639973319427,0.0189302398989899
